va_11.6096	va_11.4186	name	module	confidence	candidates	alt_names
0x00409E20	0x0065E6C0	IntrusiveHashTable<PStringBase<char>,HashTableData<PStringBase<char>,unsigned long> *,1>::delete_contents	CORE/statemachine/AsyncState.obj	exact	1	
0x00409ED0	0x00409B70	IntrusiveHashTable<unsigned short,HashTableData<unsigned short,long> *,1>::add	CORE/core_utils/ArgParser.obj	exact	1	
0x00409F50	0x00409BF0	IntrusiveHashTable<unsigned short,HashTableData<unsigned short,long> *,1>::delete_contents	CORE/core_utils/ArgParser.obj	exact	1	
0x00409FD0	0x00409C70	HashTable<CaseInsensitiveStringBase<PStringBase<unsigned short> >,long,1>::add	CORE/core_utils/ArgParser.obj	verified	1	
0x0040A070	0x00409D10	HashTable<unsigned short,long,1>::add	CORE/core_utils/ArgParser.obj	exact	1	
0x0040A0D0	0x00409D70	ArgumentParser::CommandLineArgList::add	CORE/core_utils/ArgParser.obj	exact	1	
0x0040A1F0	0x00409E90	HashTable<CaseInsensitiveStringBase<PStringBase<unsigned short> >,long,1>::scalar_deleting_destructor	CORE/core_utils/ArgParser.obj	verified	1	
0x0040A250	0x00409EF0	HashTable<unsigned short,long,1>::scalar_deleting_destructor	CORE/core_utils/ArgParser.obj	verified	1	
0x0040A2B0	0x00409F50	ArgumentParser::CommandLineArgList::CommandLineArgList	CORE/core_utils/ArgParser.obj	exact	1	
0x0040A310	0x00409FB0	ArgumentParser::CommandLineArgList::~CommandLineArgList	CORE/core_utils/ArgParser.obj	exact	1	
0x0040A3B0	0x0040A050	ArgumentParser::Usage	CORE/core_utils/ArgParser.obj	exact	1	
0x0040A400	0x0040A0A0	ArgumentParser::ParseArgs	CORE/core_utils/ArgParser.obj	exact	1	
0x0040A8D0	0x0040A570	Archive::GetCurrentPosition	CORE/serialize/Archive.obj	predicted	1	
0x0040A8E0	0x0040A580	Archive::SetCurrentPosition	CORE/serialize/Archive.obj	verified	1	
0x0040A8F0	0x0040A590	Archive::GetSizeLeft	CORE/serialize/Archive.obj	verified	1	
0x0040A900	0x0040A5A0	Archive::GetSerializedBuffer	CORE/serialize/Archive.obj	verified	1	
0x0040A920	0x0040A5C0	Archive::GetRemainingBuffer	CORE/serialize/Archive.obj	verified	1	
0x0040A940	0x0040A5E0	Archive::InitVersionStack	CORE/serialize/Archive.obj	verified	1	
0x0040A960	0x0040A600	Archive::GetVersionByToken	CORE/serialize/Archive.obj	verified	1	
0x0040A980	0x0040A620	compute_str_hash<char>	CORE/statemachine/AsyncState.obj	exact	1	
0x0040A9D0	0x0040A670	Archive::SetCheckpointing	CORE/serialize/Archive.obj	verified	1	
0x0040A9F0	0x0040A690	Archive::UsingDBLoader	CORE/serialize/Archive.obj	verified	1	
0x0040AA10	0x0040A6B0	Archive::SetDBLoader	CORE/serialize/Archive.obj	verified	1	
0x0040AA30	0x0040A6D0	Archive::SetWordAligned	CORE/serialize/Archive.obj	verified	1	
0x0040AA50	0x0040A6F0	Archive::RaiseError	CORE/serialize/Archive.obj	verified	1	
0x0040AA60	0x0040A700	Archive::IsWordAligned	CORE/serialize/Archive.obj	verified	1	
0x0040AA70	0x0040A710	Archive::SetVersionByToken	CORE/serialize/Archive.obj	exact	1	
0x0040AAD0	0x0040A770	Archive::PushVersionRow	CORE/serialize/Archive.obj	exact	1	
0x0040AB30	0x0040A7D0	Archive::PushVersionRow	CORE/serialize/Archive.obj	exact	1	
0x0040AB90	0x0040A830	Archive::GetVersionRowByHandle	CORE/serialize/Archive.obj	verified	1	
0x0040ABB0	0x0040A850	IntrusiveHashTable<IDClass<_tagVersionHandle,32,0>,InArchiveVersionStack::VersionRowHolder *,1>::scalar_deleting_destructor	CORE/serialize/Archive.obj	verified	1	
0x0040ABF0	0x0040A890	Archive::tagSetCurrentCoreVersion::InitializeArchive	CORE/serialize/Archive.obj	exact	1	
0x0040AC30	0x0040A8D0	Archive::SetVersionRow::InitializeArchive	CORE/serialize/Archive.obj	exact	1	
0x0040AC70	0x0040A910	Archive::PeekBytes	CORE/serialize/Archive.obj	exact	1	
0x0040ACF0	0x0040A990	Archive::GetBytes	CORE/serialize/Archive.obj	verified	1	
0x0040AD10	0x0040A9B0	Archive::CheckAlignment	CORE/serialize/Archive.obj	exact	1	
0x0040AD90	0x0040AA30	IntrusiveHashTable<IDClass<_tagVersionHandle,32,0>,InArchiveVersionStack::VersionRowHolder *,1>::IntrusiveHashTable<IDClass<_tagVersionHandle,32,0>,InArchiveVersionStack::VersionRowHolder *,1>	CORE/serialize/Archive.obj	verified	1	
0x0040AE30	0x0040AAD0	InArchiveVersionStack::InArchiveVersionStack	CORE/serialize/Archive.obj	exact	1	
0x0040AEB0	0x0040AB50	InArchiveVersionStack::AddRef	CORE/serialize/Archive.obj	verified	1	
0x0040AEC0	0x0040AB60	InArchiveVersionStack::Release	CORE/serialize/Archive.obj	verified	1	
0x0040AEF0	0x0040AB90	Archive::CreateVersionStack	CORE/serialize/Archive.obj	exact	1	
0x0040AF20	0x0040ABC0	Archive::ReleaseUserData	CORE/serialize/Archive.obj	exact	1	
0x0040AFB0	0x0040AC50	Archive::InitForPacking	CORE/serialize/Archive.obj	exact	1	
0x0040B020	0x0040ACC0	Archive::InitForUnpacking	CORE/serialize/Archive.obj	exact	1	
0x0040B060	0x0040AD00	Archive::~Archive	CORE/serialize/Archive.obj	exact	1	
0x0040B0B0	0x0040AD50	Serializer::SerializePrimitive<unsigned char>	CORE/pstring/PSUtils.obj	verified	1	
0x0040B0F0	0x0040AD90	PStringBaseIter_Common<char>::Next	CORE/pstring/PSUtils.obj	verified	1	
0x0040B150	0x0040ADF0	PStringBaseIter_Common<unsigned short>::Next	CORE/pstring/PSUtils.obj	verified	1	
0x0040B1B0	0x0040AE50	PStringBaseIter_Common<char>::SetMark	CORE/pstring/PSUtils.obj	exact	1	
0x0040B220	0x0040AEC0	PStringBase<unsigned short>::clear	CORE/pstring/PSUtils.obj	verified	1	
0x0040B270	0x0040AF10	template_strcspn<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040B320	0x0040AFC0	PSUtils::check_access	CORE/pstring/PSUtils.obj	verified	1	
0x0040B340	0x0040AFE0	PSUtils::wcschr_skipescapes	CORE/pstring/PSUtils.obj	verified	1	
0x0040B360	0x0040B000	PStringBaseIter_Const<char>::IndexToConstPointer	CORE/pstring/PSUtils.obj	predicted	1	
0x0040B380	0x0040B020	PStringBaseIter_Const<char>::GetPStringPtr	CORE/pstring/PSUtils.obj	predicted	1	
0x0040B3A0				unmapped	0	
0x0040B3B0	0x0040B050	PStringBaseIter_Const<unsigned short>::IndexToConstPointer	CORE/pstring/PSUtils.obj	verified	1	
0x0040B3D0	0x0040B070	PStringBaseIter_Const<unsigned short>::IndexToChar	CORE/pstring/PSUtils.obj	verified	1	
0x0040B3F0	0x0040B090	PStringBaseIter_Const<char>::GetStrLen	CORE/pstring/PSUtils.obj	verified	1	
0x0040B400	0x0040B0A0	wildcard_match_iter<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040B580	0x0040B220	PStringBaseIter_Common<char>::FindChar	CORE/pstring/PSUtils.obj	exact	1	
0x0040B620	0x0040B2C0	PStringBaseIter_Common<unsigned short>::FindChar	CORE/pstring/PSUtils.obj	exact	1	
0x0040B6C0	0x0040B360	template_find_extension<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040B720	0x0040B3C0	List<PStringBase<char> >::push_back	CORE/pstring/PSUtils.obj	exact	1	
0x0040B790	0x0040B430	PStringBaseIter_Common<char>::FindChar	CORE/pstring/PSUtils.obj	exact	1	
0x0040B870	0x0040B510	PStringBase<char>::PStringBase<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040B8F0	0x0040B590	PStringBase<unsigned short>::append_string	CORE/pstring/PSUtils.obj	exact	1	
0x0040B920	0x0040B5C0	PStringBaseIter_Common<unsigned short>::GetSubString	CORE/pstring/PSUtils.obj	verified	1	
0x0040B9A0	0x0040B640	PStringBaseIter_Common<unsigned short>::GetSubString	CORE/pstring/PSUtils.obj	verified	1	
0x0040BA00	0x0040B6A0	PStringBaseIter<unsigned short>::Truncate	CORE/pstring/PSUtils.obj	verified	1	
0x0040BAA0	0x0040B740	PSUtils::get_binary_buffer_from_string	CORE/pstring/PSUtils.obj	exact	1	
0x0040BBC0	0x0040B860	PStringBase<char>::operator+	CORE/pstring/PSUtils.obj	exact	1	
0x0040BC80	0x0040B920	template_explode<unsigned short>	CORE/pstring/PSUtils.obj	exact	1	
0x0040BDF0	0x0040BA90	PStringBaseIter<unsigned short>::Replace	CORE/pstring/PSUtils.obj	exact	1	
0x0040BF30	0x0040BBD0	PStringBaseIter_Common<char>::GetSubString	CORE/pstring/PSUtils.obj	verified	1	
0x0040BFB0	0x0040BC50	PStringBaseIter_Common<char>::GetSubString	CORE/pstring/PSUtils.obj	verified	1	
0x0040C010	0x0040BCB0	PStringBaseIter<char>::Truncate	CORE/pstring/PSUtils.obj	verified	1	
0x0040C0B0	0x0040BD50	PStringBaseIter<char>::Behead	CORE/pstring/PSUtils.obj	exact	1	
0x0040C180	0x0040BE20	List<PStringBase<unsigned short> >::pop_front	CORE/pstring/PSUtils.obj	exact	1	
0x0040C230	0x0040BED0	PSUtils::get_process_name	CORE/pstring/PSUtils.obj	exact	1	
0x0040C270	0x0040BF10	PSUtils::GetEnvironmentVariableA	CORE/pstring/PSUtils.obj	exact	1	
0x0040C2D0	0x0040BF70	template_explode<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040C440	0x0040C0E0	SmartArray<PStringBase<char>,1>::AddToEnd	CORE/pstring/PSUtils.obj	verified	1	
0x0040C4C0	0x0040C160	PStringBaseIter_Common<char>::Split	CORE/pstring/PSUtils.obj	exact	1	
0x0040C650	0x0040C2F0	template_change_extension<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040C720	0x0040C3C0	template_strip_directory<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040C780	0x0040C420	template_get_directory<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040C840	0x0040C4E0	template_get_extension<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040C8A0	0x0040C540	PStringBaseIter<char>::Insert	CORE/pstring/PSUtils.obj	exact	1	
0x0040C9A0	0x0040C640	PStringBaseIter<char>::Replace	CORE/pstring/PSUtils.obj	exact	1	
0x0040CAF0	0x0040C790	PSUtils::explode	CORE/pstring/PSUtils.obj	exact	1	
0x0040CB70	0x0040C810	PSUtils::path_append	CORE/pstring/PSUtils.obj	exact	1	
0x0040CC80	0x0040C920	PSUtils::path_append	CORE/pstring/PSUtils.obj	exact	1	
0x0040CDA0	0x0040CA40	PSUtils::remove_extension	CORE/pstring/PSUtils.obj	exact	1	
0x0040CE00	0x0040CAA0	PSUtils::get_extension	CORE/pstring/PSUtils.obj	verified	1	
0x0040CE20	0x0040CAC0	PSUtils::stringify_buffer	CORE/pstring/PSUtils.obj	exact	1	
0x0040D020	0x0040CCC0	PSUtils::linewrap_string	CORE/pstring/PSUtils.obj	exact	1	
0x0040D180	0x0040CE20	PSUtils::widify	CORE/pstring/PSUtils.obj	exact	1	
0x0040D200	0x0040CEA0	PSUtils::widify	CORE/pstring/PSUtils.obj	verified	1	
0x0040D260	0x0040CF00	template_change_directory<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040D410	0x0040D0B0	List<PStringBase<unsigned short> >::flush	CORE/pstring/PSUtils.obj	exact	1	
0x0040D470	0x0040D110	List<PStringBase<unsigned short> >::scalar_deleting_destructor	CORE/pstring/PSUtils.obj	verified	1	
0x0040D4A0	0x0040D140	PSUtils::find_files	CORE/pstring/PSUtils.obj	exact	1	
0x0040D7A0	0x0040D440	PSUtils::narrowify	CORE/pstring/PSUtils.obj	exact	1	
0x0040D810	0x0040D4B0	PSUtils::narrowify	CORE/pstring/PSUtils.obj	verified	1	
0x0040D870	0x0040D510	PStringBase<unsigned short>::replace	CORE/pstring/PSUtils.obj	exact	1	
0x0040DA10	0x0040D6B0	template_cleanup_filename<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040DB30	0x0040D7D0	PSUtils::get_cwd	CORE/pstring/PSUtils.obj	exact	1	
0x0040DC00	0x0040D8A0	PSUtils::GetLongPathNameA	CORE/pstring/PSUtils.obj	exact	1	
0x0040DE60	0x0040DB00	PSUtils::unwrap_string	CORE/pstring/PSUtils.obj	exact	1	
0x0040DEB0	0x0040DB50	PSUtils::template_cleanup_directory_name<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040DF20	0x0040DBC0	PSUtils::template_create_directory<char>	CORE/pstring/PSUtils.obj	exact	1	
0x0040E120	0x0040DDC0	RegEdit::QueryStrValue	CORE/core_utils/reg_edit.obj	exact	1	
0x0040E1A0	0x0040DE40	RegEdit::QueryWStrValue	CORE/core_utils/reg_edit.obj	exact	1	
0x0040E220	0x0040DEC0	RegEdit::DeleteValue	CORE/core_utils/reg_edit.obj	exact	1	
0x0040E280	0x0040DF20	RegEdit::QueryStrValue	CORE/core_utils/reg_edit.obj	exact	1	
0x0040E2E0	0x0040DF80	RegEdit::QueryWStrValue	CORE/core_utils/reg_edit.obj	exact	1	
0x0040E340	0x0040DFE0	CPluginManager::RemovePluginPrototype	CORE/debug_common/CrashCleaners.obj	exact	1	
0x0040E3A0	0x0040E040	CrashCleaners::CallCrashCleaners	CORE/debug_common/CrashCleaners.obj	exact	1	
0x0040E420	0x0040E0C0	CrashCleaner::~CrashCleaner	CORE/debug_common/CrashCleaners.obj	verified	1	
0x0040E450	0x0040E0F0	CPluginPrototype::scalar_deleting_destructor	CORE/debug_common/CrashCleaners.obj	verified	1	
0x0040E490	0x0040E130	CrashCleaner::scalar_deleting_destructor	CORE/debug_common/CrashCleaners.obj	verified	1	
0x0040E4E0	0x0040E180	CPluginManager::AddPluginPrototype	CORE/debug_common/CrashCleaners.obj	exact	1	
0x0040E540	0x0040E1E0	CrashCleaner::CrashCleaner	CORE/debug_common/CrashCleaners.obj	verified	1	
0x0040E560	0x0040E200	DialogBoxGateways::ReportThread_PrepareForDialogBox	CORE/debug_common/DialogBoxGateway.obj	exact	1	
0x0040E5D0	0x0040E270	DialogBoxGateways::ReportThread_DoneWithDialogBox	CORE/debug_common/DialogBoxGateway.obj	exact	1	
0x0040E620	0x0040E2C0	DialogBoxGateways::DialogThread_PrepareForDialogBox	CORE/debug_common/DialogBoxGateway.obj	exact	1	
0x0040E690	0x0040E330	DialogBoxGateways::DialogThread_DoneWithDialogBox	CORE/debug_common/DialogBoxGateway.obj	exact	1	
0x0040E6E0	0x0040E380	DialogBoxGateway::~DialogBoxGateway	CORE/debug_common/DialogBoxGateway.obj	verified	1	
0x0040E710	0x0040E3B0	InArchiveVersionStack::You_Must_Not_Have_Multiple_Implementations_Of_AddRef_In_A_Hierarchy	CORE/serialize/Archive.obj	predicted	1	
0x0040E720	0x0040E3C0	DialogBoxGateway::OnDialogBoxEnd	CORE/debug_common/DialogBoxGateway.obj	predicted	1	
0x0040E730	0x0040E3D0	DialogBoxGateway::DialogThread_OnDialogBoxBegin	CORE/debug_common/DialogBoxGateway.obj	predicted	1	
0x0040E740	0x0040E3E0	DialogBoxGateway::scalar_deleting_destructor	CORE/debug_common/DialogBoxGateway.obj	verified	1	
0x0040E790	0x0040E430	DialogBoxGateway::DialogBoxGateway	CORE/debug_common/DialogBoxGateway.obj	verified	1	
0x0040E7B0	0x0040E450	DbgReportContext::~DbgReportContext	CORE/debug_common/ReportContext.obj	verified	1	
0x0040E7D0	0x0040E470	DbgReportContext::DbgReportContext	CORE/debug_common/ReportContext.obj	exact	1	
0x0040E8E0	0x0040E580	TextFileOutputHandler::Flush	CORE/error/Logger.obj	verified	1	
0x0040E8F0	0x0040E590	TextFileOutputHandler::GetLogFileName	CORE/error/Logger.obj	predicted	1	
0x0040E910	0x0040E5B0	LogController::CategoryHandler::SendToOutputHandlers	CORE/error/Logger.obj	exact	1	
0x0040EA00	0x0040E6A0	ConsoleOutputHandler::Write	CORE/error/Logger.obj	verified	1	
0x0040EA20	0x0040E6C0	OutputDebugStringOutputHandler::Write	CORE/error/Logger.obj	verified	1	
0x0040EA40	0x0040E6E0	IntrusiveHashTable<unsigned long,LogController::CategoryHandler *,0>::scalar_deleting_destructor	CORE/error/Logger.obj	verified	1	
0x0040EB20	0x0040E7C0	Logger::CreateLoggingCategory	CORE/error/Logger.obj	verified	1	
0x0040EB40	0x0040E7E0	Logger::GetConsoleOutputHandler	CORE/error/Logger.obj	verified	1	
0x0040EB60	0x0040E800	Logger::GetOutputDebugStringOutputHandler	CORE/error/Logger.obj	verified	1	
0x0040EB80	0x0040E820	InstanceDiviner::AllocateIndex	CORE/error/Logger.obj	exact	1	
0x0040ECB0	0x0040E950	InstanceDiviner::scalar_deleting_destructor	CORE/error/Logger.obj	exact	1	
0x0040ED10	0x0040E9B0	TextFileOutputHandler::OpenLogFile	CORE/error/Logger.obj	exact	1	
0x0040EDB0	0x0040EA50	TimestamppedTextFileOutputHandler::Write	CORE/error/Logger.obj	exact	1	
0x0040EE10	0x0040EAB0	InstanceDiviner::InstanceDiviner	CORE/error/Logger.obj	exact	1	
0x0040EE80	0x0040EB20	SmartArray<unsigned long,1>::SetNElements	CORE/error/Logger.obj	exact	1	
0x0040EEE0	0x0040EB80	TextFileOutputHandler::~TextFileOutputHandler	CORE/error/Logger.obj	exact	1	
0x0040EF70	0x0040EC10	TextFileOutputHandler::Write	CORE/error/Logger.obj	exact	1	
0x0040EFC0	0x0040EC60	TextFileOutputHandler::ChangeLogFile	CORE/error/Logger.obj	exact	1	
0x0040F020	0x0040ECC0	TimestamppedTextFileOutputHandler::TimestamppedTextFileOutputHandler	CORE/error/Logger.obj	exact	1	
0x0040F070	0x0040ED10	LogController::LogMessage	CORE/error/Logger.obj	exact	1	
0x0040F0E0	0x0040ED80	Logger::Log	CORE/error/Logger.obj	exact	1	
0x0040F110	0x0040EDB0	PStringBase<char>::append_uint32	CORE/error/Logger.obj	exact	1	
0x0040F180	0x0040EE20	TextFileOutputHandler::TextFileOutputHandler	CORE/error/Logger.obj	exact	1	
0x0040F330	0x0040EFD0	TextFileOutputHandler::scalar_deleting_destructor	CORE/error/Logger.obj	verified	1	
0x0040F350	0x0040EFF0	LogController::GetTextFileOutputHandler	CORE/error/Logger.obj	exact	1	
0x0040F3B0	0x0040F050	LogController::CategoryHandler::RemoveAllHandlers	CORE/error/Logger.obj	exact	1	
0x0040F420	0x0040F0C0	Logger::LogVAList	CORE/error/Logger.obj	exact	1	
0x0040F4A0	0x0040F140	Logger::LogMacro::operator()	CORE/error/Logger.obj	verified	1	
0x0040F4C0	0x0040F160	Logger::GetTextFileOutputHandler	CORE/error/Logger.obj	verified	1	
0x0040F4E0	0x0040F180	SmartArray<Logger::ILoggingOutputHandler *,1>::add_unique	CORE/error/Logger.obj	exact	1	
0x0040F550	0x0040F1F0	IntrusiveHashTable<unsigned long,LogController::CategoryHandler *,0>::IntrusiveHashTable<unsigned long,LogController::CategoryHandler *,0>	CORE/error/Logger.obj	verified	1	
0x0040F5F0	0x0040F2D0	LogController::CategoryHandler::AddHandler	CORE/error/Logger.obj	exact	1	
0x0040F660	0x0040F340	IntrusiveHashTable<unsigned long,LogController::CategoryHandler *,0>::add	CORE/error/Logger.obj	exact	1	
0x0040F6C0	0x0040F400	IntrusiveHashTable<unsigned long,LogController::CategoryHandler *,0>::delete_contents	CORE/error/Logger.obj	exact	2	IntrusiveHashTable<IDClass<_tagVersionHandle,32,0>,InArchiveVersionStack::VersionRowHolder *,1>::remove
0x0040F780	0x0040F4C0	LogController::LogController	CORE/error/Logger.obj	exact	1	
0x0040F7F0	0x0040F530	LogController::~LogController	CORE/error/Logger.obj	exact	1	
0x0040F900	0x0040F640	LogController::AddCategoryHandler	CORE/error/Logger.obj	exact	1	
0x0040F990	0x0040F6D0	LogController::Initialize	CORE/error/Logger.obj	exact	1	
0x0040FA40	0x0040F780	Logger::Initialize	CORE/error/Logger.obj	exact	1	
0x0040FA60	0x0040F7A0	Logger::AddCategoryHandler	CORE/error/Logger.obj	exact	1	
0x0040FA90	0x0040F7D0	Timer::get_real_time	CORE/timer/Timer.obj	verified	1	
0x0040FAA0	0x0040F7E0	Timer::compute_time	CORE/timer/Timer.obj	exact	1	
0x0040FAD0	0x0040F810	Timer::compute_local_time	CORE/timer/Timer.obj	exact	1	
0x0040FB00	0x0040F840	Timer::set_time	CORE/timer/Timer.obj	exact	1	
0x0040FBD0	0x0040F910	Timer::update_time	CORE/timer/Timer.obj	exact	1	
0x0040FC40	0x0040F9A0	PreciseTimerInstance::PreciseTimerInstance	CORE/timer/Timer.obj	exact	2	TimerInstance<TimeSource_QueryPerformanceCounter>::scalar_deleting_destructor
0x0040FC80				unmapped	0	
0x0040FCA0	0x0040F9E0	Timer::GetTimerInstance	CORE/timer/Timer.obj	exact	1	
0x0040FCD0	0x0040FA10	Timer::Init	CORE/timer/Timer.obj	exact	1	
0x0040FDE0	0x0040FB20	Turbine_GUID::ToString	CORE/tcom_interface/Turbine_GUID.obj	exact	1	
0x0040FE80	0x0040FBC0	ANSIColorStatus::Init	CORE/core_utils/ColorPrintF.obj	exact	1	
0x0040FEF0	0x0040FC30	ANSIColorStatus::SetForeColor	CORE/core_utils/ColorPrintF.obj	exact	1	
0x0040FF20	0x0040FC60	ANSIColorStatus::SetBackColor	CORE/core_utils/ColorPrintF.obj	exact	1	
0x0040FF50	0x0040FC90	ANSIColorStatus::SetToDefaultColors	CORE/core_utils/ColorPrintF.obj	exact	1	
0x0040FF80	0x0040FCC0	DoANSIEscape<char>	CORE/core_utils/ColorPrintF.obj	exact	1	
0x00410220	0x0040FF60	DoANSIString<char>	CORE/core_utils/ColorPrintF.obj	exact	1	
0x004102A0	0x0040FFE0	color_printf	CORE/core_utils/ColorPrintF.obj	exact	1	
0x00410310	0x00410050	Serializer::SerializeObject<unsigned long>	CORE/serialize/ArchiveVersionRow.obj	verified	1	
0x00410350	0x00410090	SmartArray<ArchiveVersionRow::VersionEntry,1>::Reset	CORE/serialize/ArchiveVersionRow.obj	exact	1	
0x004103B0	0x004100F0	ArchiveVersionRow::GetVersionByToken	CORE/serialize/ArchiveVersionRow.obj	exact	1	
0x004103F0	0x00410130	SmartArray<ArchiveVersionRow::VersionEntry,1>::grow	CORE/serialize/ArchiveVersionRow.obj	verified	1	
0x004104A0	0x004101E0	SmartArray<ArchiveVersionRow::VersionEntry,1>::SetNElements	CORE/serialize/ArchiveVersionRow.obj	exact	1	
0x00410500	0x00410240	ArchiveVersionRow::SetVersion	CORE/serialize/ArchiveVersionRow.obj	exact	1	
0x00410590	0x004102D0	ArchiveVersionRow::SerializeRow	CORE/serialize/ArchiveVersionRow.obj	exact	1	
0x00410630	0x00410370	ArchiveVersionRow::SerializeHeader	CORE/serialize/ArchiveVersionRow.obj	exact	1	
0x004106F0	0x00410430	ArchiveVersionRow::SerializeFooter	CORE/serialize/ArchiveVersionRow.obj	exact	1	
0x00410820	0x00410560	DLListBase::InsertAfter	CORE/serialize/ArchiveVersionStack.obj	exact	1	
0x00410880	0x004105C0	DLListBase::Remove	CORE/serialize/ArchiveVersionStack.obj	exact	1	
0x004108D0	0x00410610	InArchiveVersionStack::QueryInterface	CORE/serialize/ArchiveVersionStack.obj	exact	1	
0x00410970	0x004106B0	InArchiveVersionStack::GetVersionByToken	CORE/serialize/ArchiveVersionStack.obj	exact	1	
0x004109A0	0x004106E0	InArchiveVersionStack::SetVersion	CORE/serialize/ArchiveVersionStack.obj	exact	1	
0x004109D0	0x00410710	InArchiveVersionStack::GetCurrentVersionHandle	CORE/serialize/ArchiveVersionStack.obj	exact	1	
0x00410A00	0x00410740	SmartArray<ArchiveVersionRow::VersionEntry,1>::operator=	CORE/serialize/ArchiveVersionStack.obj	exact	1	
0x00410A90	0x004107D0	IntrusiveHashTable<IDClass<_tagVersionHandle,32,0>,InArchiveVersionStack::VersionRowHolder *,1>::grow	CORE/serialize/ArchiveVersionStack.obj	verified	1	
